customer_id,age,location,previous_claims,policy_type,gender,income_bracket,policy_duration_months,coverage_amount,premium_paid,vehicle_age,late_payments,Filed_Claim
2726,19,Kisumu,0,Home,Male,Medium,32,4091330.956745724,13159.438870181923,8.775775569522835,0,0
2727,52,Mombasa,3,Auto,Male,Medium,86,720988.3543998675,38941.386377413226,12.275972993805544,2,1
2728,54,Nairobi,0,Auto,Male,Medium,32,2273913.5437167794,22774.472781292243,7.0197790279363055,1,0
2729,22,Nairobi,1,Auto,Female,Medium,52,757818.8167486298,9869.830477752448,4.176978266967919,4,0
2730,80,Nakuru,1,Health,Male,Medium,23,4976672.532109498,15215.193649698827,15.963584505319703,4,0
2731,18,Nairobi,0,Home,Female,High,61,337754.80232465937,31488.318063509996,15.858569345371457,3,1
2732,57,Kisumu,1,Health,Female,Medium,65,2247771.946345641,3013.300627664987,16.30818013844339,3,0
2733,29,Eldoret,0,Auto,Male,Medium,68,605635.8156636468,8265.195780351147,6.602123485475396,1,0
2734,73,Nairobi,0,Auto,Male,Medium,25,389880.24490630615,10924.713215755648,17.084922138600827,5,0
2735,53,Kisumu,0,Auto,Female,Medium,14,3688152.618565702,44486.19312027372,6.380645695691907,4,0
2736,62,Mombasa,1,Auto,Female,High,31,446631.76600945933,44496.89662269429,7.222821439113945,3,0
2737,40,Kisumu,1,Health,Male,Low,49,168574.8467157067,11410.199926496976,5.988721510621506,2,0
2738,64,Kisumu,0,Auto,Female,Low,110,4750752.631106076,30311.169091118572,8.613560339648236,3,0
2739,48,Nairobi,0,Auto,Female,Low,35,964589.2017967325,18648.820889879327,0.5310503508231479,3,0
2740,28,Kisumu,0,Home,Female,High,36,4229967.376964198,3466.905754785367,5.0126431751333556,3,0
2741,27,Mombasa,0,Auto,Male,High,77,4767254.484626804,8518.657721082762,5.105206491203513,0,0
2742,20,Mombasa,3,Auto,Male,Low,22,3772262.8939979663,1259.1326407342824,17.039696417771925,4,0
2743,71,Nairobi,0,Auto,Female,Low,87,563861.6562742016,49227.230872759494,13.883022269499364,4,1
2744,31,Mombasa,1,Auto,Male,High,91,893846.8153655326,32836.722677998885,5.255552177450813,2,0
2745,33,Nakuru,0,Auto,Male,Low,98,936709.1442521585,7498.149663974492,7.253141884275161,5,0
2746,27,Kisumu,0,Home,Male,Medium,72,3287010.4610550036,36945.48589246303,19.253183713246887,2,0
2747,46,Mombasa,0,Auto,Female,Low,120,938847.4448724854,31004.233716650127,11.933951822543671,2,0
2748,27,Kisumu,0,Home,Female,Medium,91,198386.83861359282,11150.5296001607,13.98673360371472,3,0
2749,29,Eldoret,0,Auto,Female,High,62,2319867.192782475,25162.410290215048,19.420513371459844,3,0
2750,47,Nakuru,0,Home,Female,Low,109,2965930.6112463092,30920.822967772503,13.191538598142687,2,0
2751,58,Nairobi,0,Home,Male,High,105,2329015.1427538046,18735.075369180704,7.999137346623375,4,1
2752,18,Kisumu,0,Auto,Female,Low,84,2471274.951206591,47973.0219608049,7.660242820413377,1,0
2753,22,Nairobi,5,Health,Male,Medium,34,2311281.1227788725,5641.657254151505,2.2406450748065265,5,0
2754,37,Kisumu,0,Health,Male,Low,15,1363907.3615398742,7176.266119067081,2.019400415112631,5,0
2755,25,Nairobi,0,Home,Female,Medium,54,4781681.858152388,42973.63915191522,7.557582589469726,4,0
2756,60,Eldoret,0,Home,Female,High,39,4198524.588407932,13264.387965640555,8.385051645943932,3,0
2757,29,Nairobi,1,Health,Female,High,117,1648119.498604382,7381.092102570978,13.138688459531213,5,0
2758,18,Kisumu,0,Auto,Female,Low,64,246380.00705652052,19961.182124262,9.215060784982187,2,0
2759,74,Mombasa,0,Auto,Female,High,18,4297087.553883348,9249.347545219258,14.532295352795394,0,0
2760,71,Nairobi,1,Home,Female,Medium,100,3724029.817043788,25713.794981054296,2.0059320729618357,2,1
2761,37,Nakuru,3,Auto,Male,Low,112,452182.7167002124,36950.01619139939,6.315359896091612,5,0
2762,45,Eldoret,1,Home,Male,High,74,3505172.64747502,38023.84128552007,18.074467417519667,3,0
2763,74,Kisumu,1,Auto,Female,Medium,82,2290441.009360436,15854.287952849249,0.8761034088865616,5,0
2764,60,Kisumu,5,Auto,Male,Medium,60,695239.0551904726,34814.65750283086,13.1498424747056,5,0
2765,54,Nairobi,0,Health,Male,High,32,3637333.492566436,48307.18915557578,11.0825619858676,1,0
2766,64,Mombasa,0,Auto,Male,Low,118,1810722.6397804518,1363.5737023484198,1.20732869396585,2,0
2767,54,Nairobi,0,Home,Female,Medium,51,4556671.971981633,32672.551872583175,2.6330205763368086,4,0
2768,29,Mombasa,3,Auto,Male,High,109,262290.7463250648,25479.96998488098,5.741934550217611,5,0
2769,54,Eldoret,4,Auto,Female,Medium,115,4689766.442331122,20317.955254308537,2.040822737955268,3,0
2770,66,Nairobi,0,Auto,Female,Medium,59,485493.7953475891,11250.924517586622,7.397419113133486,0,0
2771,66,Eldoret,1,Home,Male,Low,112,228948.1445652825,7077.631293802609,13.405882837736412,3,1
2772,73,Nairobi,0,Home,Male,Low,19,2929891.9055194603,46124.81309166953,14.665372750214411,2,0
2773,61,Nakuru,1,Health,Female,Medium,13,3072254.772960293,2491.0117549649235,7.338146325370323,5,0
2774,73,Nairobi,1,Health,Male,Medium,67,1028362.2048170712,24024.474813907687,17.644732462835822,0,1
2775,45,Mombasa,1,Health,Male,High,32,4386139.864770978,11036.498806538846,17.49014539895588,4,0
2776,64,Nairobi,2,Home,Male,High,31,4020030.139241485,8217.024930646985,2.8690424265599646,2,0
2777,32,Eldoret,2,Auto,Male,Low,88,1448763.6021253557,18277.39556462072,13.476803780686023,3,0
2778,23,Kisumu,0,Health,Female,Medium,87,2243222.3488461906,16489.50548469195,5.34962771461905,4,0
2779,61,Nairobi,0,Health,Female,Medium,78,3927408.897670781,23626.466418264332,11.87662743885548,5,0
2780,76,Kisumu,1,Auto,Male,Medium,14,4175141.228490414,25163.93406222756,7.521418149849444,5,0
2781,78,Kisumu,1,Auto,Female,High,67,3991535.325548016,25713.385093144403,11.367102809440672,1,0
2782,37,Mombasa,3,Auto,Male,Medium,70,1376214.2657103827,7463.882874741858,12.56014541837116,1,0
2783,67,Eldoret,2,Home,Male,High,77,3838324.3193297437,9365.514922199707,3.017793334833978,1,1
2784,31,Kisumu,1,Home,Female,Medium,25,3181387.0026137508,16883.932677427496,10.056313041260365,5,0
2785,19,Nairobi,1,Auto,Male,Medium,78,2654866.483087849,4959.165625775146,3.285606371116081,4,0
2786,26,Nairobi,0,Health,Female,Medium,72,4819739.729272194,41832.063955991485,3.609212543471476,1,0
2787,80,Kisumu,0,Home,Female,Low,39,3010259.858243109,5786.498623442466,14.899160718330396,5,0
2788,54,Kisumu,0,Home,Male,Medium,83,4350252.384089557,12188.33094733676,18.276042920879572,0,0
2789,37,Nairobi,1,Home,Male,Medium,41,3774073.790259706,32225.52936180992,8.825128382921395,4,0
2790,43,Nairobi,0,Auto,Female,Medium,22,273166.7792942547,46585.43410696388,15.12612157290636,0,0
2791,46,Kisumu,1,Health,Male,Low,90,1371313.779351093,7600.72180339122,11.514276219841545,2,1
2792,18,Nakuru,0,Auto,Male,Low,28,3065352.0522961803,22514.540117100438,17.53647093367839,1,0
2793,72,Nairobi,0,Home,Male,Low,85,2219563.6764290845,15558.00035719069,18.614744097312965,3,1
2794,52,Kisumu,2,Auto,Male,Medium,50,4779694.572096107,24524.284391672416,16.721387588076443,0,0
2795,23,Mombasa,0,Auto,Male,High,41,2938909.3232099707,22471.007603722737,18.46495024338663,1,0
2796,54,Mombasa,2,Auto,Female,High,27,4648967.689469357,29303.12972166815,4.997377423480776,1,0
2797,70,Nairobi,4,Auto,Male,High,29,1069152.534007024,3094.018601719331,5.783386095186469,2,0
2798,76,Mombasa,0,Health,Female,High,105,4493919.393730228,41623.287128788994,11.734695404434895,0,0
2799,22,Eldoret,1,Home,Female,Low,12,2708851.149477176,2620.7472952023013,16.01012799069591,5,0
2800,50,Nairobi,0,Health,Male,Low,58,1109674.8663885505,29049.543462325673,1.7022517956778427,3,0
2801,66,Kisumu,1,Health,Male,Low,50,1981630.7677565955,40890.781530857974,6.418656675200993,0,0
2802,68,Nairobi,0,Health,Female,Medium,115,4845702.114253787,6649.027200082738,6.500375854285927,5,0
2803,31,Nairobi,0,Home,Female,High,56,4799422.392624287,34407.03116638996,17.37446686603221,3,1
2804,29,Kisumu,1,Health,Female,High,12,158797.07609653857,11308.478336447515,14.9001321890724,5,0
2805,59,Mombasa,1,Auto,Female,High,47,1571676.6000574545,10736.40388600788,13.01403995016111,0,0
2806,37,Nairobi,3,Auto,Female,Medium,46,4501708.468409805,3184.2192205901297,3.7270127465031755,4,0
2807,70,Kisumu,0,Auto,Female,Low,74,210971.39193693115,19046.055768846414,10.480049526652358,1,0
2808,67,Kisumu,1,Auto,Male,Low,100,4786831.121395611,44740.17950245044,0.18436391235298055,5,0
2809,41,Kisumu,1,Auto,Female,Medium,119,1970507.8784003856,35513.6662746997,4.146478387147607,2,0
2810,76,Mombasa,0,Auto,Female,Low,60,618308.9414023018,28864.04004784247,16.03921576416529,5,0
2811,60,Nairobi,0,Home,Female,Low,30,1540659.1338891592,41110.91975038578,13.100570435848528,4,0
2812,79,Nakuru,1,Home,Male,Medium,108,4050405.135813435,41943.62348202783,10.942896818142922,5,0
2813,51,Kisumu,2,Home,Female,Medium,71,4992277.943775911,30083.902121538453,16.865148584368647,0,0
2814,42,Kisumu,1,Health,Female,Medium,17,712357.9696246628,16206.889957801886,8.835943063660094,5,0
2815,67,Eldoret,2,Health,Male,High,49,3205937.726473046,44147.02579304605,5.6026055150550835,4,0
2816,46,Nairobi,2,Home,Female,Medium,36,4630280.860610027,18142.93003702105,16.77301831695461,2,1
2817,74,Nairobi,2,Auto,Male,High,41,4503573.099494936,9482.41111236257,6.058695567515615,3,0
2818,56,Mombasa,2,Home,Male,Medium,38,1947623.4465463976,28407.094395830474,17.11721872729852,4,0
2819,48,Kisumu,0,Home,Female,Medium,71,4335581.499835086,5137.1050494544625,13.263917600962333,5,0
2820,73,Eldoret,0,Auto,Female,Low,67,998358.8331723814,11339.640650448382,12.62868642853288,5,0
2821,64,Nakuru,0,Auto,Female,Low,93,3179004.5807849853,42529.63407729437,1.5948763922542275,0,0
2822,60,Nairobi,2,Auto,Female,Medium,22,3010099.1210812028,21449.5399989347,9.548185114532854,0,0
2823,67,Kisumu,0,Home,Female,Low,36,3925278.291617948,24940.042768699666,7.467153182775792,1,0
2824,40,Kisumu,0,Auto,Male,Medium,33,1183530.730373563,27398.490225142585,18.543367507270617,4,0
2825,61,Nairobi,3,Home,Male,Medium,40,3162814.651889799,25155.190644384427,0.2492886069722977,3,0
2826,55,Mombasa,2,Home,Male,Low,100,3071603.405049738,11677.930896917973,12.06037490402841,0,0
2827,37,Mombasa,0,Health,Female,Medium,98,466907.40280181495,45887.6795672263,8.242212204523735,1,0
2828,40,Kisumu,0,Home,Female,Low,67,1686430.2590098432,34279.19459750046,16.097387043600964,4,0
2829,79,Nairobi,1,Home,Female,Medium,85,1076818.3331714252,32901.91103210932,16.685731860606584,2,0
2830,62,Nairobi,0,Auto,Female,Low,106,4997980.2915257355,41996.90737686887,9.283120639453967,4,0
2831,69,Nairobi,0,Auto,Female,Low,114,4953468.609184373,34153.87549292712,3.194301242432407,1,0
2832,33,Eldoret,1,Home,Female,Medium,57,1299539.9247940544,6933.815476010705,4.088746950548721,0,1
2833,67,Nairobi,1,Auto,Male,Medium,99,4052177.7358444477,17635.306124429466,14.479002249613151,2,0
2834,59,Eldoret,1,Auto,Male,Medium,36,4091490.498057682,19306.64456786196,16.46029685375065,5,0
2835,77,Mombasa,1,Health,Male,Low,17,4682722.057005839,33935.24272024793,7.331574522251181,0,0
2836,72,Mombasa,0,Auto,Female,Medium,56,689398.1015359025,35552.91664027499,7.325127672811204,3,0
2837,25,Kisumu,1,Health,Female,Low,101,3354600.388551759,28266.193974731414,3.357695795533089,1,1
2838,67,Mombasa,3,Auto,Male,High,34,1069134.620036624,20592.648757390478,13.148031799695596,4,0
2839,38,Mombasa,3,Auto,Male,Medium,93,3305414.073735394,43936.579489143405,2.4058359023506837,3,0
2840,18,Mombasa,0,Home,Female,Medium,44,4367279.151189887,28191.161698320586,14.066126754937859,3,0
2841,72,Kisumu,1,Auto,Male,Low,86,452159.2420676875,41368.298002998476,11.962447605517351,2,0
2842,25,Kisumu,6,Home,Male,Medium,69,3203120.9403707474,46426.37454158337,16.211981719216023,2,0
2843,46,Mombasa,0,Home,Female,High,15,2711147.1377035608,21719.9454314818,11.970508796340527,5,0
2844,49,Nairobi,2,Health,Male,Low,117,919203.8955538373,15247.611660048726,4.1461399703609825,3,1
2845,55,Kisumu,1,Health,Male,Medium,41,1225904.524320604,19228.961678579744,11.571501139112543,5,0
2846,22,Nakuru,0,Home,Male,Medium,39,2626480.268469811,5054.54830394332,18.097946303585996,0,0
2847,64,Nairobi,0,Auto,Female,Medium,14,4309435.881934654,18169.367528181367,15.847424754625198,1,0
2848,39,Nairobi,1,Auto,Female,Low,58,3392149.205419194,25811.317233229474,3.424435009225766,3,0
2849,64,Nairobi,1,Auto,Male,Low,31,185872.54927838792,11087.720153541251,1.8671304121249266,4,1
2850,51,Mombasa,3,Health,Male,Low,103,674666.6302543181,9723.650431630791,19.179826045956943,1,0
2851,18,Nairobi,1,Home,Male,Low,112,4419175.352208728,16532.801354524367,14.919018988005316,5,0
2852,72,Mombasa,2,Auto,Male,High,59,3280527.1694775894,5933.323678069849,16.54745003341691,1,0
2853,72,Nairobi,1,Auto,Female,High,85,139411.08120745263,25162.780329418878,18.005933543018482,4,1
2854,43,Nairobi,0,Health,Male,High,58,3000922.0903374827,32138.386898674795,9.3385721262358,2,0
2855,60,Mombasa,1,Home,Female,Medium,31,884455.0285472055,29829.858927446294,17.481480715161805,4,0
2856,27,Nairobi,0,Health,Male,Low,111,4603638.629196002,14730.981145505844,2.6125636215714754,2,0
2857,47,Nakuru,2,Health,Female,High,67,655977.3452434945,43173.021192816195,6.778579298926961,2,0
2858,67,Nairobi,2,Home,Female,Medium,24,431025.6167870783,6375.757199454161,6.829114801830847,1,0
2859,35,Kisumu,2,Health,Male,Medium,93,3241793.8353952384,1076.5621113676852,0.7152495272655401,2,0
2860,34,Nairobi,0,Home,Male,Medium,99,3974089.5421692743,7589.19427362238,3.745694629973806,1,0
2861,43,Nairobi,0,Home,Male,Medium,41,1405363.8612286297,36473.199673242,14.573587684509766,0,0
2862,25,Nakuru,1,Home,Male,High,27,1541638.0128384987,39643.4868649167,9.252974554001014,4,0
2863,64,Eldoret,0,Auto,Female,High,71,1816108.700802755,38553.81422331324,11.933400357284327,4,1
2864,57,Nairobi,1,Auto,Male,Low,22,3840751.4862197903,16892.36146286698,12.305822603985522,2,0
2865,66,Kisumu,1,Health,Male,Low,114,1346853.0779282677,43868.46633624679,4.217457462162435,2,1
2866,29,Mombasa,0,Health,Male,Low,39,486350.1949799289,44585.381176586874,18.530250969948447,0,0
2867,44,Nairobi,7,Health,Female,Medium,77,1580399.4586167545,41184.94299094306,2.7977978492704403,5,1
2868,25,Nairobi,0,Health,Male,Low,90,4831864.178228219,37114.747956367704,0.06399916977395392,0,0
2869,42,Nakuru,0,Home,Male,Medium,44,2200960.5026164157,42212.46533821491,5.272050728926947,5,1
2870,63,Nakuru,0,Auto,Female,Low,38,2821893.4039233974,33257.31808745745,10.132960342541695,1,0
2871,21,Nakuru,1,Home,Female,Medium,33,3823397.220298785,48242.7772742994,3.3563857991737067,5,0
2872,50,Mombasa,1,Auto,Female,Low,41,2814714.973208637,31872.83459052674,15.467875555109101,3,0
2873,18,Mombasa,0,Auto,Male,Low,95,3301396.1580497506,9091.93713894287,4.1951445046726255,5,0
2874,36,Nairobi,2,Auto,Female,Low,99,4407726.882840223,9948.39216125853,19.087492592587285,0,0
2875,48,Nairobi,0,Auto,Female,Medium,62,1896160.163490524,22101.3115641623,14.195839884449171,0,0
2876,33,Nairobi,0,Home,Female,High,12,601822.3248945517,36253.618439534854,17.108217736401325,4,0
2877,31,Mombasa,0,Health,Male,Low,49,517587.6647468678,7879.19307731103,10.964394331410022,4,0
2878,70,Mombasa,2,Home,Male,Medium,114,3924101.743549431,10542.922364665044,11.067993953086466,0,0
2879,65,Eldoret,0,Auto,Female,Low,57,3291862.255919872,4781.48410503669,19.495720077703456,0,0
2880,22,Nakuru,0,Health,Male,Medium,99,2854056.02053434,9208.06568573546,2.3425105874331176,4,0
2881,58,Eldoret,0,Health,Male,High,75,4653488.683695844,11785.922287241361,11.617131733433002,0,0
2882,43,Nakuru,1,Auto,Female,Medium,76,3152877.568693292,28368.61454421454,1.3614401462244796,0,0
2883,79,Nairobi,1,Auto,Female,Low,90,286023.70304896485,20033.529668748684,19.804106539201968,3,0
2884,45,Mombasa,0,Home,Female,Low,27,2369829.9114406817,5596.875827304303,12.615234792258573,5,0
2885,19,Kisumu,5,Auto,Female,Low,16,1113706.752998273,8762.492594140418,1.657020256243149,0,0
2886,67,Nairobi,0,Health,Male,Low,16,3125437.976368512,26475.322466110807,5.720826319551435,2,0
2887,23,Nakuru,2,Home,Male,Low,33,979079.2645884266,7462.746605639957,17.820732439328893,2,0
2888,80,Eldoret,4,Auto,Female,High,68,3242686.5398775903,36715.79977019838,1.6301906387476306,3,0
2889,26,Nairobi,0,Home,Female,High,86,4422480.873291378,5669.471118340623,5.482789661663996,0,0
2890,50,Nairobi,2,Home,Male,Low,44,431976.1120600826,10318.801586559475,10.098786464756984,3,0
2891,58,Mombasa,0,Health,Female,Medium,90,1331925.690420827,43924.58521009655,19.65150747304575,0,0
2892,42,Mombasa,0,Auto,Male,High,30,3383798.389283065,27145.088503893912,4.165962791940386,0,1
2893,65,Nakuru,0,Health,Male,Low,74,3570513.6652545505,49469.29911700367,15.847386753352037,0,0
2894,30,Nairobi,0,Auto,Male,Medium,115,2954643.149390036,8472.346611342533,6.857237816885355,2,0
2895,26,Nairobi,2,Auto,Female,Low,117,738522.7480397511,4795.050168564182,0.18526426825366427,2,0
2896,70,Nairobi,0,Home,Male,Low,58,1251039.4514088158,4717.697177883947,15.643498606054154,1,0
2897,30,Nairobi,0,Health,Male,Low,102,4541382.909205752,46831.76130410242,9.797000400943972,3,0
2898,48,Nairobi,0,Home,Male,Medium,30,4105194.2694723546,32517.45111892911,9.598196581084121,5,0
2899,58,Nakuru,1,Auto,Female,Medium,52,4752612.657543305,17516.151527633036,13.473173278690343,4,0
2900,28,Nairobi,2,Auto,Male,Low,83,2074921.1416229568,19820.208990700514,13.01161983424256,3,0
2901,21,Kisumu,0,Auto,Male,Medium,102,2225824.9382572407,35308.10151451678,13.125471744815673,3,0
2902,51,Nairobi,0,Home,Female,Low,102,1331381.9553711438,31216.477108082192,6.512522587552847,2,0
2903,78,Nairobi,0,Auto,Male,Medium,48,2646428.782868903,18435.525470316607,11.609532491422858,0,0
2904,55,Eldoret,0,Health,Female,Medium,120,4157761.842392737,34810.67035357715,17.553811504675764,5,0
2905,63,Mombasa,0,Health,Female,Low,22,1276020.3505087814,17787.06067135051,17.86193515161056,3,0
2906,21,Mombasa,0,Health,Female,Low,86,746154.7459030565,23166.806550837053,8.096596550970705,3,0
2907,55,Kisumu,1,Auto,Male,Medium,57,3765126.9509756225,42689.09457353,4.663794950684275,3,0
2908,36,Nairobi,0,Health,Male,Low,76,3482324.726590259,6794.6397755683865,1.4994967220060107,1,0
2909,23,Kisumu,1,Auto,Male,High,61,4154641.833400494,22189.723072008448,17.155146686155625,2,0
2910,51,Nairobi,0,Auto,Male,High,120,3770113.6826933715,5503.508144031793,3.3079436705053933,2,0
2911,35,Eldoret,1,Auto,Female,Low,15,2125519.0248482293,2898.2118916121876,6.34008146333207,1,0
2912,30,Nairobi,0,Auto,Female,High,76,826136.2302368371,48337.66533982246,16.237677167376766,1,0
2913,58,Mombasa,0,Auto,Female,Medium,67,3586880.967372846,28564.01266921884,15.669481001927718,1,0
2914,40,Nairobi,1,Auto,Female,High,111,4398091.681288635,48878.06601976892,8.688277663714247,5,0
2915,36,Mombasa,2,Auto,Male,Medium,82,806394.2143281167,43084.718275464555,13.872744612517593,1,0
2916,62,Nakuru,2,Auto,Male,High,53,2617390.7234425787,49278.93263579908,4.772213684490216,5,0
2917,28,Mombasa,3,Home,Female,Medium,109,1677850.7005623018,46796.3982279223,18.59777055196943,2,0
2918,18,Kisumu,0,Home,Female,High,113,2621337.155640174,44083.430911098316,19.033783121367943,1,0
2919,41,Nakuru,1,Auto,Male,High,84,205069.65843845092,36487.89591023657,18.842940776593778,2,0
2920,79,Mombasa,1,Auto,Female,Medium,18,1799940.036767414,36998.4989151189,12.460850313243121,0,1
2921,71,Nairobi,3,Home,Male,Low,50,2446923.339440028,47192.187760010274,1.4297024059351493,3,0
2922,24,Nairobi,0,Auto,Male,Medium,94,796805.6476397539,48873.46891200571,12.269899852654163,4,0
2923,42,Mombasa,5,Health,Female,Medium,75,2067068.4862404424,47257.29282890234,8.43633168702478,2,0
2924,38,Mombasa,0,Health,Female,Low,50,921317.6930171114,24676.21317306307,7.9038397545422985,2,0
2925,32,Nairobi,1,Auto,Female,Medium,27,1117503.43135913,43970.53001151606,0.559912473751567,5,0
2926,18,Nairobi,0,Home,Male,High,68,4889436.733025097,26000.815218999942,17.48092820215256,4,0
2927,29,Nakuru,0,Home,Female,High,29,3028959.1212124377,28648.325933257285,17.154233767751904,0,0
2928,75,Nairobi,2,Auto,Male,Medium,82,1977610.158844743,41378.14322724815,6.477081906651485,0,0
2929,24,Kisumu,1,Home,Female,Low,69,2630318.8045906033,41674.49710812469,19.552846110156818,3,0
2930,32,Nairobi,3,Home,Female,Medium,36,1946175.9554451657,41367.5009816817,2.715565405841791,1,0
2931,38,Eldoret,0,Health,Female,Low,42,3029094.2232076228,41591.63016829811,16.703597461443987,3,1
2932,36,Nairobi,0,Auto,Male,Low,98,52373.631103842796,21920.657481012488,12.435604338933054,5,0
2933,77,Mombasa,0,Home,Female,Low,98,1218799.8488801243,26993.624764150725,9.71499598530257,4,0
2934,46,Nairobi,1,Health,Male,Low,44,4945149.2086938275,13384.267309534285,19.269972198159476,5,0
2935,42,Mombasa,1,Home,Male,Medium,119,606103.1027974839,23708.49618680913,11.661018438477761,5,0
2936,50,Eldoret,0,Auto,Female,Low,45,440704.5801613616,48075.08403735567,16.674818365498286,1,0
2937,66,Nairobi,0,Auto,Female,Medium,20,2491163.481347587,41012.02472594612,4.644152978911267,1,0
2938,49,Kisumu,1,Auto,Male,Medium,30,1489612.2958465042,18771.180047590875,0.6449529618933214,5,1
2939,66,Kisumu,2,Auto,Female,Low,108,2692252.295582646,32013.0328609738,4.223662538195487,4,0
2940,52,Nairobi,0,Home,Female,Low,43,4805593.676821591,13417.005466440562,19.766804478933462,2,0
2941,61,Eldoret,0,Auto,Female,Low,23,674528.1843620468,11149.800804361017,11.226520112387501,3,0
2942,55,Nairobi,1,Auto,Male,Low,89,2227875.780672421,21461.34167039693,16.837721634305147,4,0
2943,43,Mombasa,2,Health,Female,Low,88,3806118.1367606763,9418.34589388498,13.699596519747034,4,0
2944,28,Nairobi,0,Home,Male,Medium,85,845667.0789480153,28182.336781489415,3.0888685052840725,3,0
2945,52,Nairobi,1,Auto,Male,Medium,108,3574914.703404842,21814.994223172507,2.273618312044705,4,0
2946,25,Nairobi,0,Auto,Female,High,39,2030993.1646468583,7771.753655540883,9.707636583027066,2,0
2947,63,Kisumu,0,Auto,Male,Medium,96,3122989.8331367956,35323.18203947943,18.842137852594064,3,0
2948,31,Kisumu,0,Home,Male,Medium,32,2651785.3053387664,36329.163128288295,2.661100639006162,4,0
2949,27,Mombasa,4,Auto,Female,Low,104,2280251.3018216225,44631.498060480495,10.038370990366591,1,0
2950,19,Nairobi,1,Auto,Male,Low,52,2421221.1019962975,35893.9956233827,15.19594431340094,3,1
2951,63,Nairobi,6,Health,Male,Medium,43,778865.1381954115,11643.0431826547,1.5790707775244028,4,0
2952,26,Mombasa,0,Auto,Female,Medium,26,2199206.940437492,33487.106618493934,8.139564522277436,2,0
2953,20,Eldoret,1,Auto,Male,Low,97,3777711.7313990113,48838.86142154211,10.720238969056894,1,0
2954,38,Nairobi,1,Home,Male,Medium,100,4488425.794752678,42768.02589660379,2.192554867975327,2,0
2955,43,Mombasa,0,Auto,Male,Low,55,3152096.5188335036,22260.037694787618,13.123420448417711,4,0
2956,25,Nairobi,0,Auto,Male,Low,93,4145162.598902055,35107.32757091016,14.775167966078804,1,0
2957,65,Mombasa,3,Home,Female,Low,47,2562420.4725948432,1794.5800429827386,12.789729687652116,3,0
2958,19,Eldoret,1,Health,Female,Low,90,1120010.7057272808,11730.005408588535,1.4830798165373227,1,0
2959,23,Eldoret,3,Home,Female,Low,27,3633550.463840583,20554.178650550213,0.1309591629892104,5,0
2960,45,Mombasa,2,Auto,Female,Medium,24,3524153.253979973,21126.94534542898,15.970592838534397,5,0
2961,70,Nairobi,1,Auto,Female,Low,65,85987.74092960218,44042.483230012476,9.799296123412493,2,0
2962,46,Eldoret,0,Auto,Male,Medium,101,2423482.5604711673,49464.84961470476,11.303744242956316,5,0
2963,43,Kisumu,2,Home,Male,Medium,55,4686873.499491092,23285.601444326145,18.139511971431357,0,0
2964,42,Nairobi,1,Auto,Male,Low,21,4922572.57093441,20121.12087889823,11.183283950464439,4,0
2965,29,Kisumu,1,Auto,Female,Medium,14,2311759.281687527,7437.6775857200955,5.071540323543764,5,0
2966,22,Nakuru,1,Auto,Female,Low,56,3622851.5647984836,12469.873712464158,8.952179985466582,0,0
2967,51,Eldoret,3,Health,Female,Low,119,137337.19267100416,7851.659588729139,9.696376204389033,4,0
2968,65,Nairobi,0,Auto,Female,Medium,85,1377020.4732630483,17976.59882052713,13.634477139523664,0,0
2969,54,Mombasa,1,Health,Female,Medium,75,3622738.9123670817,37619.34074542886,7.035186400026275,1,0
2970,32,Eldoret,2,Auto,Male,High,37,3282332.455026692,2073.645099891699,16.795493313092532,1,0
2971,61,Nairobi,2,Home,Female,Medium,92,3319807.6458536303,43702.50129235016,10.71570296627316,3,0
2972,53,Kisumu,4,Home,Female,Medium,16,3497651.3365428383,36409.92926408884,10.91431675343527,1,0
2973,32,Mombasa,0,Home,Male,Medium,65,2175251.1993207787,19061.896508615107,15.197079050796255,5,0
2974,60,Kisumu,0,Home,Female,Low,111,4692573.072033047,26743.105251241923,1.6405152939566126,1,1
2975,65,Nairobi,0,Health,Male,Low,120,1862424.335092964,6338.900324691674,17.76198817891749,5,0
2976,40,Mombasa,0,Health,Male,Low,91,4515331.328655598,39169.817678994594,3.889065705387469,0,0
2977,23,Nakuru,0,Auto,Male,Low,68,348465.81611588737,39299.797064321225,6.6558925147519705,4,0
2978,63,Mombasa,0,Home,Male,Medium,97,4253489.04862185,19529.30713174174,1.8333247388984897,1,0
2979,67,Mombasa,0,Home,Male,Low,78,1551256.8172863557,13772.99041095591,9.421883644129634,1,1
2980,61,Nairobi,1,Auto,Male,Low,82,3315817.3166446774,29647.564301849266,6.763863970022848,2,0
2981,76,Nairobi,0,Auto,Male,High,96,322148.28344725596,16814.161450377036,4.321774463209389,0,0
2982,60,Mombasa,0,Auto,Male,Low,59,446231.5542150536,35502.28112897643,3.5322070556149776,1,0
2983,62,Nairobi,1,Auto,Female,High,100,332103.3873631312,35918.655050019894,2.796196070243988,5,1
2984,38,Eldoret,0,Health,Female,Low,48,2450253.3903587502,48943.46534088519,1.2700505142510288,5,0
2985,40,Nairobi,0,Home,Female,Medium,22,2110145.836867262,18283.70899897842,4.305608077841281,5,0
2986,60,Kisumu,0,Health,Female,Low,82,1629815.84874435,3737.14798505869,0.07945515527806757,1,1
